S	measure	min_value	threshold	precision	recall	npv	engine
SBS1	precision	0.9	1.5313518	0.900001733673133	0.497136673561633	0.504697226938314	mlp
SBS1	npv	0.9	-2.3534899	0.638033960857637	0.999961694629587	0.904761904761886	mlp
SBS2.13	precision	0.9	0.99204314	0.900012444001991	0.281327187506078	0.749690101538316	mlp
SBS2.13	npv	0.9	-1.4536253	0.437741522034519	0.883443219168757	0.900003337115397	mlp
SBS3	precision	0.9	3.7981427	0.904411764705882	0.00961989676208353	0.92257512303977	mlp
SBS3	npv	0.9	15.076926	1	7.82105427811669e-05	0.921893708002444	mlp
SBS5	precision	0.9	-2.816358	0.954050091631032	1	1	mlp
SBS5	npv	0.9	-1.2288352	0.954630201297153	0.999929567544725	0.901785714285725	mlp
SBS6	precision	0.9	1.9113004	0.901785714285714	0.505	0.999394824835411	mlp
SBS6	npv	0.9	85.74373	1	0.005	0.998778252901649	mlp
SBS17	precision	0.9	-0.015023708	0.900328587075575	0.155094339622642	0.972491829864609	mlp
SBS17	npv	0.9	1656.4054	1	0.000188679245283019	0.967623701893708	mlp
SBS18	precision	0.9	3.3667188	0.902439024390244	0.0747474747474747	0.997195405108151	mlp
SBS18	npv	0.9	10.7869215	1	0.00202020202020202	0.996976175931582	mlp
SBS22	precision	0.9	-0.61531067	0.900118906064209	0.774028629856851	0.998643006263048	mlp
SBS22	npv	0.9	748.59564	1	0.00102249488752556	0.994025656689065	mlp
SBS26	precision	0.9	-1.09873	0.900900900900901	1	1	mlp
SBS26	npv	0.9	31.796492	1	0.01	0.999389126450825	mlp
SBS31	precision	0.9	0.4241891	0.900423728813559	0.85	0.999540522823763	mlp
SBS31	npv	0.9	44.633343	1	0.002	0.996945632254123	mlp
SBS44	precision	0.9	-3.531063	0.900591715976331	0.845555555555556	0.999140344844525	mlp
SBS44	npv	0.9	82.71566	1	0.00111111111111111	0.994502138057422	mlp
