S	measure	min_value	threshold	precision	recall	npv	engine
SBS1	precision	0.9	1.3639228	0.900000288362275	0.537538525395545	0.47816843175151	mlp
SBS1	npv	0.9	-5.777193	0.674122296006423	0.999991388567635	0.900000000000099	mlp
SBS2.13	precision	0.9	0.22371376	0.900001666916704	0.488051806240034	0.800963770061557	mlp
SBS2.13	npv	0.9	-1.5192091	0.544713206824561	0.843391703336238	0.900000577190583	mlp
SBS3	precision	0.9	0.47813237	0.900008863152919	0.120560864170903	0.731458817344963	mlp
SBS3	npv	0.9	-1.7780252	0.412770416638106	0.869851967793448	0.900000608157829	mlp
SBS3.8	precision	0.9	13.2568865	1	3.84077675869168e-06	0.848862831601556	mlp
SBS3.8	npv	0.9	-0.5619378	0.545591113943643	0.414285385076278	0.900000524590852	mlp
SBS4	precision	0.9	-0.54607606	0.900001840739241	0.669494252401394	0.970091366495069	mlp
SBS4	npv	0.9	240.9006	1	6.84645456350429e-06	0.915213908399605	mlp
SBS5	precision	0.9	1.1757348	0.900116595413914	0.00317039649120886	0.576663816101951	mlp
SBS5	npv	0.9	-0.7221217	0.543307611857449	0.936560585236575	0.900000431553463	mlp
SBS6	precision	0.9	2.2669964	0.900051431510372	0.846774193548387	0.99944666683752	mlp
SBS6	npv	0.9	57.342884	1	0.000161290322580645	0.996400998432693	mlp
SBS7	precision	0.9	-1.7439766	0.900003226743248	0.92988831471912	0.997467363553158	mlp
SBS7	npv	0.9	8519.328	1	1.66694449074846e-05	0.965176757415685	mlp
SBS8	precision	0.9	1.2595197	0.900328587075575	0.00417158299394816	0.77194624827486	mlp
SBS8	npv	0.9	-1.5160942	0.364954575966709	0.775315596493231	0.900001016399034	mlp
SBS8.23	precision	0.9	Inf	0.00138153350218743	0	0	cnn
SBS8.23	npv	0.9	-2.0181866	0	0	0.999825854762872	cnn
SBS10	precision	0.9	-69.1461	0.900069236095084	1	1	mlp
SBS10	npv	0.9	7017.9375	1	0.000128205128205128	0.995472223834678	mlp
SBS11	precision	0.9	-3.6581004	0.90032154340836	1	1	mlp
SBS11	npv	0.9	182.57909	1	0.000714285714285714	0.999187322226737	mlp
SBS12	precision	0.9	1.2724245	0.900144717800289	0.053775991008516	0.987283007972375	mlp
SBS12	npv	0.9	7.9127064	1	4.32282885920546e-05	0.986571660765078	mlp
SBS14	precision	0.9	-1.7263001	0.900353773584906	0.954375	0.999957582923931	mlp
SBS14	npv	0.9	1.9324163	0.998015873015873	0.943125	0.999071225401985	mlp
SBS15	precision	0.9	-1.3987374	0.900699300699301	0.92	0.999966898685587	mlp
SBS15	npv	0.9	487.21848	1	0.00142857142857143	0.999593661113369	mlp
SBS16	precision	0.9	Inf	0.751633986928105	0	0	mlp
SBS16	npv	0.9	11.067375	0	0	0.985282986010333	mlp
SBS17	precision	0.9	0.2664702	0.900002942820988	0.540421621812656	0.934437542263343	mlp
SBS17	npv	0.9	3.9318511	0.996899558974699	0.265620858440388	0.900000421081252	mlp
SBS18	precision	0.9	1.1561506	0.900006746045131	0.091494045557571	0.681438156746966	mlp
SBS18	npv	0.9	-1.2360653	0.465924712418533	0.897209144432519	0.900000166794264	mlp
SBS19	precision	0.9	38.366436	0.907407407407407	0.49	0.999940786941547	cnn
SBS19	npv	0.9	172.00598	1	0.005	0.999883903175248	cnn
SBS22	precision	0.9	1.3867455	0.900098911968348	0.211480362537764	0.998029261946111	mlp
SBS22	npv	0.9	77.349815	1	0.000232396002788752	0.997502176815464	mlp
SBS23	precision	0.9	Inf	0.0333333333333333	0	0	mlp
SBS23	npv	0.9	26.823074	0	0	0.999886805595867	mlp
SBS24	precision	0.9	8.079941	1	0.00334448160535117	0.999826435246996	mlp
SBS24	npv	0.9	8.079941	1	0.00334448160535117	0.999826435246996	mlp
SBS26	precision	0.9	1.710938	0.900163132137031	0.89	0.999801702220703	mlp
SBS26	npv	0.9	676.66595	1	0.00032258064516129	0.998200499216346	mlp
SBS28	precision	0.9	1.9950902	0.90126582278481	0.0130212143379663	0.984332052492414	mlp
SBS28	npv	0.9	29.056334	1	3.65764447695684e-05	0.984129564056423	mlp
SBS30	precision	0.9	5.2611403	0.902597402597403	0.140546006066734	0.999505964133344	mlp
SBS30	npv	0.9	14.393618	1	0.00101112234580384	0.999425901201602	mlp
SBS31	precision	0.9	-0.22897935	0.900568181818182	0.0292658157730745	0.975564880586861	mlp
SBS31	npv	0.9	13.039251	1	2.30802963510051e-05	0.974849364369884	mlp
SBS33	precision	0.9	-0.052112103	0.900826446280992	0.171114599686028	0.999386342432534	mlp
SBS33	npv	0.9	19.693357	1	0.000784929356357928	0.999260463226331	mlp
SBS35	precision	0.9	Inf	0.3	0	0	mlp
SBS35	npv	0.9	2.9688587	0	0	0.999731816334823	mlp
SBS38	precision	0.9	2.995023	0.900548696844993	0.148883093321238	0.995639197951713	mlp
SBS38	npv	0.9	46.63001	1	0.000113391540991042	0.994880710512567	mlp
SBS40	precision	0.9	Inf	0.0204081632653061	0	0	mlp
SBS40	npv	0.9	-1.1889462	0	0	0.999424159749231	mlp
SBS44	precision	0.9	-3.2723236	0.9000114879807	0.956023673693523	0.998255964836186	mlp
SBS44	npv	0.9	171.46423	1	1.5253668507276e-05	0.961944621814593	mlp
SBS52	precision	0.9	Inf	0.818181818181818	0	0	mlp
SBS52	npv	0.9	14.49351	0	0	0.999887966564114	mlp
SBS88	precision	0.9	1.4846163	0.900002350121031	0.219164911638128	0.918792369728893	mlp
SBS88	npv	0.9	9.865942	0.999271137026239	0.0156922442999725	0.900000406986919	mlp
SBS92	precision	0.9	0.79991686	0.900012244826561	0.343609128004434	0.940988295645721	mlp
SBS92	npv	0.9	14.039595	1	6.67837608607091e-06	0.913080048760666	mlp
SBS93	precision	0.9	2.9325027	0.901515151515151	0.0248849853617733	0.997292416152851	mlp
SBS93	npv	0.9	17.243877	1	0.000209117524048515	0.997224124920183	mlp
SBS96	precision	0.9	-0.43370748	0.900083263946711	0.772142857142857	0.999814115596863	mlp
SBS96	npv	0.9	33.45262	1	0.000714285714285714	0.999187322226737	mlp
SBS109	precision	0.9	2.9787335	0.902985074626866	0.0175897659543538	0.996076785402251	mlp
SBS109	npv	0.9	31.008898	1	0.000145369966564908	0.99600684971266	mlp
SBS120	precision	0.9	0.77499247	1	2.18331077245535e-05	0.97341266616358	mlp
SBS120	npv	0.9	0.77499247	1	2.18331077245535e-05	0.97341266616358	mlp
