S	mi	tpr	fpr	thr
SBS1	m0	0.175022789425706	0.00753404381290701	-0.19358033
SBS1	m1	0.476746079123026	0.00999690689761834	-0.07344356
SBS1	m2	0.755576056873067	0.0099958428214213	-0.68092687
SBS1	m3	0.833848209067379	0.00999640192106133	-1.64567935
SBS2	m0	0.185069661052194	0.00764705010596201	-0.149773305
SBS2	m1	0.514504233815897	0.00999554929159563	-0.20511652
SBS2	m2	0.809285908226989	0.00999509861706549	-1.2904305
SBS2	m3	0.928550790440418	0.00999498684045619	-1.57816535
SBS3	m0	0.0316601759699986	0.00999889311146362	-1.15230785
SBS3	m1	0.12537379554768	0.00999882729803292	-0.56655015
SBS3	m2	0.369199955491265	0.00999876252938992	-0.24147719
SBS3	m3	0.58662447257384	0.00999880222681659	-0.7322644
SBS4	m0	0.0503247912056535	0.00999468132257775	-0.92881858
SBS4	m1	0.180900705371677	0.00999709242980074	-0.279382565
SBS4	m2	0.472517970058909	0.00999435101898927	-0.1531073
SBS4	m3	0.687829808451407	0.00999707809825934	-0.510499985
SBS5	m0	0.0319516407599309	0.00999372624275752	-1.38162695
SBS5	m1	0.108622807997319	0.00999562190527281	-0.55319732
SBS5	m2	0.328151307666405	0.00999530214617739	-0.145141185
SBS5	m3	0.515195246179966	0.00999672153328168	-0.641358085
SBS6	m0	0.08155855038056	0.00999555752998671	-0.578515355
SBS6	m1	0.266152257784057	0.0099954228880339	0.16568489
SBS6	m2	0.57030144738274	0.00999900754267569	0.259363295
SBS6	m3	0.737475855833642	0.0099952975599561	-0.101770343
SBS7a	m0	0.121102449888641	0.00985830994052428	-0.45228702
SBS7a	m1	0.394220223733275	0.00999746664936574	-0.014311358
SBS7a	m2	0.708268246700781	0.00999819908215294	-0.26560276
SBS7a	m3	0.835086416697603	0.00999582201796534	-1.4997704
SBS8	m0	0.0613314447592068	0.00999549020042734	-0.83804585
SBS8	m1	0.218748276812793	0.00999740647886282	-0.320901055
SBS8	m2	0.489483323158888	0.00999535819278974	-0.203237785
SBS8	m3	0.705857862525501	0.00999979134499018	-0.958856815
SBS9	m0	0.0754650754650755	0.00999733601704944	-0.670018135
SBS9	m1	0.281062647819152	0.00999407026733212	-0.2895991
SBS9	m2	0.620931646129193	0.00999399369647735	-0.60216632
SBS9	m3	0.808510638297872	0.00997914494264862	-1.28925515
SBS10a	m0	0.181569535030507	0.00845902221695949	-0.2795428
SBS10a	m1	0.512905324802082	0.00999783462740123	0.055031597
SBS10a	m2	0.788637986923795	0.00999423766830032	-0.40264327
SBS10a	m3	0.913978940386369	0.00999994780820557	-2.1101152
SBS11	m0	0.0902718776550552	0.0099957858003652	-0.590539825
SBS11	m1	0.292464114832536	0.00999474286421131	-0.045531422
SBS11	m2	0.617475304262402	0.00999559747257717	-0.311314785
SBS11	m3	0.774136585766498	0.0099962376941245	-1.14612575
SBS12	m0	0.0713128038897893	0.00999334270286267	-0.702896535
SBS12	m1	0.214573137574769	0.00999461923345724	-0.035140679
SBS12	m2	0.524802890932983	0.00999814045744751	-0.09213473
SBS12	m3	0.685185185185185	0.00999597862928703	-0.6441822
SBS13	m0	0.282667811650208	0.00999948304002007	-0.108098595
SBS13	m1	0.613126174941944	0.00999438240396067	-0.0823043875
SBS13	m2	0.874212784930056	0.0099968450550878	-0.73409187
SBS13	m3	0.95498947368421	0.00999619738192348	-1.2185742
SBS14	m0	0.110543855917181	0.00994988098582184	-0.63139385
SBS14	m1	0.366935930065287	0.00999981481824408	-0.0783128425
SBS14	m2	0.697951747363772	0.00999498392999798	-0.39388093
SBS14	m3	0.835550130482364	0.00999661396608753	-1.5921495
SBS15	m0	0.0995914917594027	0.00999386017472614	-0.51549584
SBS15	m1	0.3229234793983	0.00999820687693609	0.083327673
SBS15	m2	0.649463186004687	0.00999720921578962	-0.21014814
SBS15	m3	0.812474029751517	0.00999702593696028	-1.5358593
SBS16	m0	0.102290815973424	0.009493670886076	-0.486103975
SBS16	m1	0.36909357838073	0.00999468104845191	-0.166628185
SBS16	m2	0.689393528806027	0.00999733156264937	-0.56993537
SBS16	m3	0.824277219602214	0.00999801398572164	-1.1094568
SBS17b	m0	0.28081330352152	0.00999489149990007	-0.047575294
SBS17b	m1	0.617622471158669	0.00999790296914893	-0.331475615
SBS17b	m2	0.887873981294098	0.00999931808742116	-0.9399817
SBS17b	m3	0.954644716949437	0.00986915809932731	-3.4764297
SBS18	m0	0.0546621574987922	0.0099931797289684	-0.852384925
SBS18	m1	0.182982863938591	0.00999517261013261	-0.068575545
SBS18	m2	0.486766828850986	0.00999434399686749	0.0146525205
SBS18	m3	0.69130291005291	0.00999838146305299	-0.64390297
SBS19	m0	0.0933832885621377	0.00999741191259662	-0.79821665
SBS19	m1	0.299489569462938	0.00999672946505159	-0.0124345125
SBS19	m2	0.6129887342611	0.00999467446094393	-0.293561335
SBS19	m3	0.7619027972605	0.00999556101000076	-1.55879985
SBS20	m0	0.0847457627118644	0.00999541291191308	-0.49794423
SBS20	m1	0.292973685656211	0.00999542854318791	0.0503204015
SBS20	m2	0.601547919639917	0.00999529050168546	-0.254216635
SBS20	m3	0.735047350058149	0.00999754757444682	-1.29699655
SBS21	m0	0.140229723063914	0.00936459797322287	-0.48587253
SBS21	m1	0.422181977828998	0.00999660189675944	-0.198398485
SBS21	m2	0.743941974833782	0.00999411382013071	-0.914529
SBS21	m3	0.890358539223026	0.00999577422905762	-2.0240754
SBS22	m0	0.154796154655814	0.00848812254865683	-0.1173304775
SBS22	m1	0.447310767882572	0.00999882584863332	-0.1156482695
SBS22	m2	0.742109019048142	0.00999522856416957	-0.7367976
SBS22	m3	0.879863793031851	0.00999780841360454	-2.0203744
SBS23	m0	0.0758323927765237	0.0099996301911911	-0.6903663
SBS23	m1	0.253253855408509	0.00999437545969806	-0.012666255
SBS23	m2	0.541729052293018	0.00999622433631875	-0.097245752
SBS23	m3	0.686414751116256	0.00999817265773884	-0.6989279
SBS24	m0	0.0871559633027523	0.00999918645672315	-0.7627998
SBS24	m1	0.268343700115594	0.00999938237292319	-0.21507784
SBS24	m2	0.586712587490279	0.00999430664884404	-0.11049056
SBS24	m3	0.797710554591289	0.00999869468737757	-0.92834625
SBS25	m0	0.0525235945835043	0.00999562181375646	-0.930037
SBS25	m1	0.199553887166095	0.00999406293291116	-0.19046195
SBS25	m2	0.516197528175532	0.00999832534252942	-0.27322379
SBS25	m3	0.714250155569384	0.00999906063104716	-1.0274975
SBS26	m0	0.0686695278969957	0.00999496922348486	-0.879053215
SBS26	m1	0.223355629877369	0.00999771797923976	0.0186620245
SBS26	m2	0.514714814201314	0.00999486014007667	0.17402768
SBS26	m3	0.699726833368355	0.00999854111958653	-0.99985552
SBS28	m0	0.209871335161358	0.00999570872608357	-0.0609001815
SBS28	m1	0.525349169690971	0.00999437893397415	0.0005888641
