S	measure	min_value	threshold	precision	recall	npv	engine
SBS1	precision	0.9	1.0488701	0.900003434390267	0.728796943603364	0.524771111639042	mlp
SBS1	npv	0.9	-1.4054501	0.72522360096526	0.999819230408226	0.900763358778623	mlp
SBS2.13	precision	0.9	0.07979655	0.900001810031193	0.786893288388802	0.825387494705176	mlp
SBS2.13	npv	0.9	-1.7574301	0.701154912288443	0.922027568089383	0.900005412060778	mlp
SBS3	precision	0.9	0.48988992	0.900001253745565	0.460151407344731	0.734612718220205	mlp
SBS3	npv	0.9	-1.3329115	0.530760483455753	0.918514387543829	0.900006292870178	mlp
SBS4	precision	0.9	-0.93728495	0.901515151515151	0.952	0.999939481507818	mlp
SBS4	npv	0.9	39.660233	1	0.002	0.998740871317049	mlp
SBS5	precision	0.9	1.5587066	0.900002009000321	0.586648071395366	0.362308519826058	mlp
SBS5	npv	0.9	-1.1735979	0.769501696785555	0.999941071323342	0.901098901098894	mlp
SBS6	precision	0.9	4.698842	0.904761904761905	0.475	0.99973299479088	cnn
SBS6	npv	0.9	9.574452	1	0.005	0.99949634852682	cnn
SBS8	precision	0.9	0.85691464	0.900002610216387	0.516327406682706	0.656594652830938	mlp
SBS8	npv	0.9	-1.4098777	0.577846199613268	0.969576415857201	0.900001640662171	mlp
SBS17	precision	0.9	0.45425653	0.900052328623757	0.622812311406156	0.992012632611762	mlp
SBS17	npv	0.9	1835.8828	1	0.00012070006035003	0.979136237723495	mlp
SBS18	precision	0.9	1.1683333	0.90000805899182	0.267723472476102	0.648355095591812	mlp
SBS18	npv	0.9	-1.4297516	0.481728113366158	0.961637349794732	0.900001561987473	mlp
SBS26	precision	0.9	-0.92510056	0.901408450704225	0.96	0.999959664712926	mlp
SBS26	npv	0.9	22.297327	1	0.0025	0.998992697053639	mlp
SBS31	precision	0.9	-0.015202999	0.900269541778976	0.0185658699277376	0.955493660676026	mlp
SBS31	npv	0.9	5.398985	1	5.55864369093941e-05	0.954696549987409	mlp
SBS44	precision	0.9	-1.2079697	0.90035746201966	0.839583333333333	0.999024978283607	mlp
SBS44	npv	0.9	92.66191	1	0.000416666666666667	0.993956182321833	mlp
