S	measure	min_value	threshold	precision	recall	npv	engine
SBS5	precision	0.9	1.7735881	0.904761904761905	0.0252996005326232	0.63030303030303	mlp
SBS5	npv	0.9	-1.2262995	0.443613707165109	0.948069241011984	0.901515151515151	mlp
SBS17	precision	0.9	0.6357324	0.902061855670103	0.453367875647668	0.88267847260653	mlp
SBS17	npv	0.9	-0.0723747	0.831372549019608	0.549222797927461	0.900343642611684	mlp
SBS18	precision	0.9	1.3325576	0.903061224489796	0.266968325791855	0.730193905817174	mlp
SBS18	npv	0.9	-0.79683775	0.476753349093775	0.912518853695324	0.920765027322404	mlp
SBS35	precision	0.9	0.25659192	0.904761904761905	0.300527240773286	0.779801324503311	mlp
SBS35	npv	0.9	-1.5336431	0.497844827586207	0.81195079086116	0.900279589934762	mlp
SBS40	precision	0.9	1.417317	0.900611620795107	0.563636363636364	0.660727542687454	mlp
SBS40	npv	0.9	-0.3272532	0.639260675589547	0.959808612440191	0.900462962962963	mlp
SBS52	precision	0.9	0.59928715	0.902439024390244	0.566326530612245	0.954206602768903	mlp
SBS52	npv	0.9	21.968546	1	0.00510204081632653	0.902	mlp
SBS.A	precision	0.9	1.5363297	0.901477832512315	0.259206798866856	0.708565072302558	mlp
SBS.A	npv	0.9	-0.9238094	0.482264150943396	0.905099150141643	0.900887573964497	mlp
