S	measure	min_value	threshold	precision	recall	npv	engine
SBS33	precision	0.9	1.1671772	0.901840490797546	0.228615863141524	0.999364377593029	mlp
SBS33	npv	0.9	20.014915	1	0.000777604976671851	0.999176169122358	mlp
SBS35	precision	0.9	Inf	0.2	0	0	cnn
SBS35	npv	0.9	-1.7320409	0	0	0.999664958360026	cnn
SBS38	precision	0.9	2.159805	0.900239808153477	0.206740830487939	0.995379481639806	mlp
SBS38	npv	0.9	42.42228	1	0.000110144289018614	0.994183856502242	mlp
SBS40	precision	0.9	Inf	0.0975609756097561	0	0	mlp
SBS40	npv	0.9	-0.3246622	0	0	0.999346572709801	mlp
SBS44	precision	0.9	-3.3337038	0.900050796422232	0.959714312389133	0.998227022798196	mlp
SBS44	npv	0.9	123.24954	1	1.55603273892883e-05	0.958830237027546	mlp
SBS52	precision	0.8	4.53871	0.807692307692308	0.10880829015544	0.999889812456958	mlp
SBS52	npv	0.9	18.42986	1	0.00518134715025907	0.999876361306855	mlp
SBS88	precision	0.9	0.22026062	0.900001975464728	0.256954157830619	0.912772944556999	mlp
SBS88	npv	0.9	1.2866874	0.974633945143329	0.133273925010152	0.900000390432834	mlp
SBS92	precision	0.9	0.3887341	0.900003896964265	0.306013607966026	0.930613726494175	mlp
SBS92	npv	0.9	12.27796	1	6.62510517354463e-06	0.903304932735426	mlp
SBS93	precision	0.9	5.3314757	0.901515151515151	0.0244303017860809	0.996954901404282	mlp
SBS93	npv	0.9	19.233072	1	0.000205296653664545	0.996879564381807	mlp
SBS96	precision	0.9	1.7421865	0.901960784313726	0.92	0.999989748827042	mlp
SBS96	npv	0.9	49.173676	1	0.005	0.999871877001922	mlp
SBS109	precision	0.9	2.9554472	0.903703703703704	0.0175211833979606	0.995616535948634	mlp
SBS109	npv	0.9	26.068888	1	0.000143616257360333	0.995539397821909	mlp
SBS120	precision	0.9	Inf	0.6	0	0	mlp
SBS120	npv	0.9	-0.099033356	0	0	0.969714285714286	mlp
SBS.A	precision	0.9	4.842903	1	0.00294117647058824	0.999565022142871	mlp
SBS.A	npv	0.9	9.526521	1	0.00147058823529412	0.999564381806534	mlp
SBS.D	precision	0.9	2.7993264	0.902654867256637	0.523076923076923	0.99994041853099	mlp
SBS.D	npv	0.9	35.403053	1	0.00512820512820513	0.999875080076874	mlp
