S	mi	tpr	fpr	thr
SBS1	m0	0.387590961317503	0.0499481865284974	-0.8833798
SBS1	m1	0.68673835125448	0.0499505766062603	-1.5736017
SBS1	m2	0.853731343283582	0.0499376599514404	-2.0511285
SBS1	m3	0.824989482541018	0.0499941390223889	-2.6824577
SBS2.13	m0	0.752602081665332	0.0499725802029065	-1.29982945
SBS2.13	m1	0.938968915845337	0.0499771644809813	-2.8376622
SBS2.13	m2	0.988393859977536	0.0499737670514165	-4.0910198
SBS2.13	m3	0.991417497231451	0.0497883363871865	-4.44517975
SBS3	m0	0.435312622886355	0.0499896857594719	-0.70110265
SBS3	m1	0.823308270676692	0.0499836654688011	-1.91793885
SBS3	m2	0.95823927765237	0.0499967236747264	-3.3122388
SBS3	m3	0.981794953688917	0.0499754721609026	-3.9882466
SBS5	m0	0.203942380591357	0.0499723145071982	-0.9551669
SBS5	m1	0.611091487107029	0.0499537465309898	-1.1276305
SBS5	m2	0.81390134529148	0.0499901594174376	-1.38641805
SBS5	m3	0.772055888223553	0.0498405574583678	-2.0571464
SBS8	m0	0.367146101438304	0.0492245915258931	-0.49525974
SBS8	m1	0.803415697674419	0.0499572733846053	-1.4676152
SBS8	m2	0.943473410189662	0.0499671700590939	-2.5323963
SBS8	m3	0.929255483472351	0.0489445747438588	-2.97184015
SBS17	m0	0.715350223546945	0.0499930565199278	-1.23928925
SBS17	m1	0.956615274291861	0.0499472851871375	-3.01593435
SBS17	m2	0.994463667820069	0.0499700578880831	-5.02588225
SBS17	m3	0.99786438868126	0.049958580258714	-5.4255185
SBS18	m0	0.409967260822117	0.0499407128409012	-0.3523626
SBS18	m1	0.759015256588072	0.0499966845699887	-1.22027265
SBS18	m2	0.92553931802366	0.049983383183782	-2.29673375
SBS18	m3	0.926589392342817	0.0486981677917069	-2.50923385
SBS26	m0	0.490238611713666	0.0487111832758271	-0.501211025
SBS26	m1	0.86188679245283	0.0499510284035259	-1.698464
SBS26	m2	0.949812734082397	0.0499704898681881	-2.8742941
SBS26	m3	0.955277280858676	0.0499806775731032	-3.44937925
SBS31	m0	0.431697846805507	0.0499543955658458	-0.59509815
SBS31	m1	0.795641300464452	0.0499802189107214	-1.6687546
SBS31	m2	0.916990462734016	0.0499734888653235	-2.7135668
SBS31	m3	0.940813008130081	0.0499877780493767	-3.4474528
SBS44	m0	0.507339449541284	0.0477660002683483	-0.431758525
SBS44	m1	0.971680764987128	0.0499803227075954	-2.43019055
SBS44	m2	0.996293550778354	0.0499967150647133	-4.3231921
SBS44	m3	0.994556451612903	0.0223772359969611	-4.32502365
