S	mi	tpr	fpr	thr
SBS5	m0	0.367797947908445	0.0499865144295604	-0.374039975
SBS5	m1	0.816542644533486	0.0499928683497362	-1.02835765
SBS5	m2	0.953241895261845	0.0499638525182745	-2.31147585
SBS5	m3	0.891977760127085	0.0499885347397386	-2.40958155
SBS40	m0	0.437410756782485	0.0499307718933887	-0.49775124
SBS40	m1	0.876945668135095	0.0499610233151442	-1.33083035
SBS40	m2	0.966533619895609	0.0499193548387097	-2.7519697
SBS40	m3	0.961194029850746	0.049936628643853	-3.1944051
SBS17	m0	0.601733388361535	0.0499376891579135	-0.856285875
SBS17	m1	0.868944099378882	0.0499440402909905	-1.48229865
SBS17	m2	0.950825556353195	0.0499572682775231	-2.2406018
SBS17	m3	0.926298157453936	0.0499322187076366	-2.8511406
SBS18	m0	0.55511811023622	0.0499235405235225	-0.73093015
SBS18	m1	0.903909280811698	0.0499823508648076	-2.19913175
SBS18	m2	0.976168077767325	0.0499679178697465	-3.54014075
SBS18	m3	0.958553791887125	0.0499331252786447	-3.8270912
SBS35	m0	0.595357142857143	0.0499217094961776	-0.455533175
SBS35	m1	0.847533632286996	0.0499611883423894	-1.5803476
SBS35	m2	0.929662522202487	0.0499922130509266	-2.4962573
SBS35	m3	0.890625	0.0499576629974597	-2.7696418
SBS52	m0	0.615696887686062	0.0499125874125874	-1.0887098
SBS52	m1	0.902310617139514	0.0499397034830106	-2.16996455
SBS52	m2	0.975121163166397	0.0499920394841585	-3.3293184
SBS52	m3	0.98993288590604	0.0498434237995825	-3.9670573
SBS.A	m0	0.553684210526316	0.0491047686580394	-0.47865886
SBS.A	m1	0.916326530612245	0.0499787022575607	-1.7007966
SBS.A	m2	0.986127167630058	0.0499303107321473	-3.16567925
SBS.A	m3	0.966882649388049	0.0498700070905224	-3.3092856
