S	mi	tpr	fpr	thr
SBS1	m0	0.241735651980666	0.0099912357581069	0.675477
SBS1	m1	0.673061815174695	0.0099966922709398	-0.091944338
SBS1	m2	0.782403066008888	0.0099975201048641	-0.817926115
SBS1	m3	0.624986595174263	0.00999648795196206	-1.7497611
SBS4	m0	0.302257592983596	0.0099297579682639	0.51927017
SBS4	m1	0.69200803706893	0.00999683458109735	-0.22449207
SBS4	m2	0.806479182776444	0.00999355026188775	-0.818251375
SBS4	m3	0.670540480427046	0.00827889308133245	-1.10141215
SBS5	m0	0.259446272551912	0.00999388723402195	0.61788595
SBS5	m1	0.705217500104267	0.00999611017739055	-0.0680513975
SBS5	m2	0.814399157280609	0.00999432543623213	-0.95679795
SBS5	m3	0.701262639492849	0.00999965607373776	-1.67470775
SBS11	m0	0.875	0.0099623607222088	-5.70496225
SBS11	m1	0.993698008570708	0.00999369648579085	-6.84399415
SBS11	m2	0.998847532866655	0.00999760957295726	-7.097185
SBS11	m3	0.999517149804273	0.00082685201932764	-7.51820185
SBS13	m0	0.40843537414966	0.00999863166331094	0.51466935
SBS13	m1	0.712385842346703	0.00999494390667477	-0.75556168
SBS13	m2	0.817776816608997	0.009997053500021	-1.32982555
SBS13	m3	0.720104968092086	0.0099979768006474	-2.455497
SBS31	m0	0.300963676797628	0.00999970531320293	0.3716802
SBS31	m1	0.66688586576795	0.00999271517818379	-0.31644984
SBS31	m2	0.759928943027535	0.009998662150839	-0.49021253
SBS31	m3	0.580019679342478	0.00999881470443809	-1.3970213
SBS37	m0	0.328205128205128	0.00999961723953147	0.78757453
SBS37	m1	0.776193042829305	0.00999919183607501	-0.131527785
SBS37	m2	0.870551670551671	0.00999842769543036	-0.94736305
SBS37	m3	0.780503201370728	0.00999885172197534	-2.5423715
SBS40	m0	0.285612765682538	0.00999904952000763	0.330475065
SBS40	m1	0.77029375258585	0.00999559018080254	0.04435408
SBS40	m2	0.86927923287237	0.00999821969022607	-0.6505151
SBS40	m3	0.838506841429394	0.0099992908304376	-1.2218097
SBS44	m0	0.437343232667804	0.00999801304167192	-0.073565305
SBS44	m1	0.901140520766086	0.00999306544034451	-1.20511085
SBS44	m2	0.948533974557865	0.00999442371209192	-2.38222315
SBS44	m3	0.937535529175723	0.00999184725935198	-3.14047295
D1	m0	0.33335265140539	0.00993870487460602	0.545093135
D1	m1	0.756863232976694	0.00999882453201684	-0.23913065
D1	m2	0.851482349139672	0.00999971611877593	-0.77187748
D1	m3	0.788647762824651	0.00945737241223732	-1.78691985
D2	m0	0.25308208880425	0.00999652553730079	0.9695193
D2	m1	0.68343062415806	0.00999756875630831	0.163377645
D2	m2	0.82574691068356	0.0099935755585695	-0.42677017
D2	m3	0.739993775287893	0.00999782109515113	-1.5181384
